2020-09-06 03:42:46.866,filter,519,INFO,sshd,Found,93.115.1.195,AS50094,FULLSHOP SRL,fullshop.ro,93.115.1.0/24,isp,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,False,False,200
2020-09-06 03:42:47.211,actions,519,NOTICE,sshd,Ban,93.115.1.195,AS50094,FULLSHOP SRL,fullshop.ro,93.115.1.0/24,isp,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,False,False,200
2020-09-06 03:42:48.573,filter,519,INFO,sshd,Found,93.115.1.195,AS50094,FULLSHOP SRL,fullshop.ro,93.115.1.0/24,isp,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,False,False,200
2020-09-06 06:42:49.745,actions,519,NOTICE,sshd,Unban,93.115.1.195,AS50094,FULLSHOP SRL,fullshop.ro,93.115.1.0/24,isp,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,False,False,200
2020-09-06 12:39:44.916,filter,519,INFO,sshd,Found,85.186.38.228,AS6830,Liberty Global B.V.,libertyglobal.com,85.186.0.0/17,isp,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,False,False,200
2020-09-06 12:39:44.957,actions,519,NOTICE,sshd,Ban,85.186.38.228,AS6830,Liberty Global B.V.,libertyglobal.com,85.186.0.0/17,isp,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,False,False,200
2020-09-06 12:39:46.935,filter,519,INFO,sshd,Found,85.186.38.228,AS6830,Liberty Global B.V.,libertyglobal.com,85.186.0.0/17,isp,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,False,False,200
2020-09-06 15:39:47.711,actions,519,NOTICE,sshd,Unban,85.186.38.228,AS6830,Liberty Global B.V.,libertyglobal.com,85.186.0.0/17,isp,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,False,False,200
2020-09-09 01:24:22.173,filter,519,INFO,sshd,Found,185.247.224.42,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:24:22.281,actions,519,NOTICE,sshd,Ban,185.247.224.42,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:24:23.866,filter,519,INFO,sshd,Found,185.247.224.42,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:27:08.138,filter,519,INFO,sshd,Found,185.247.224.11,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:27:08.315,actions,519,NOTICE,sshd,Ban,185.247.224.11,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:27:10.856,filter,519,INFO,sshd,Found,185.247.224.11,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:37:43.691,filter,519,INFO,sshd,Found,185.247.224.21,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:37:44.149,actions,519,NOTICE,sshd,Ban,185.247.224.21,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:37:46.399,filter,519,INFO,sshd,Found,185.247.224.21,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:37:46.781,actions,519,NOTICE,sshd,already banned,185.247.224.21,AS200651,Flokinet Ltd,flokinet.is,185.247.224.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,False,False,False,False,False,True,False,200
2020-09-09 01:39:05.903,filter,519,INFO,sshd,Found,91.250.242.12,AS6718,NAV COMMUNICATIONS SRL,nav.ro,91.250.242.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:39:06.541,actions,519,NOTICE,sshd,Ban,91.250.242.12,AS6718,NAV COMMUNICATIONS SRL,nav.ro,91.250.242.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:39:07.779,filter,519,INFO,sshd,Found,91.250.242.12,AS6718,NAV COMMUNICATIONS SRL,nav.ro,91.250.242.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:42:16.572,filter,519,INFO,sshd,Found,188.213.49.176,AS44220,Parfumuri Femei.com SRL,parfumurifemei.com,188.213.49.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,True,False,False,True,False,True,False,200
2020-09-09 01:42:16.800,actions,519,NOTICE,sshd,Ban,188.213.49.176,AS44220,Parfumuri Femei.com SRL,parfumurifemei.com,188.213.49.0/24,hosting,40,None,EU,Europe,RO,Romania,True,45.9968,24.997,None,None,None,True,False,False,True,False,True,False,200
