2020-09-06 00:02:53.853,actions,519,NOTICE,sshd,Unban,200.7.217.185,AS19114,Otecel S.A.,telefonica.com,200.7.208.0/20,isp,593,None,SA,South America,EC,Ecuador,False,-1.9998,-77.4966,None,None,None,False,False,False,False,False,False,False,200
2020-09-06 09:30:36.381,filter,519,INFO,sshd,Found,190.155.106.74,AS14522,Satnet,satnet.net,190.155.104.0/22,isp,593,Samborondon,SA,South America,EC,Ecuador,False,-1.95,-79.7333,None,Provincia del Guayas,G,False,False,False,False,False,False,False,200
2020-09-06 09:30:36.526,actions,519,NOTICE,sshd,Ban,190.155.106.74,AS14522,Satnet,satnet.net,190.155.104.0/22,isp,593,Samborondon,SA,South America,EC,Ecuador,False,-1.95,-79.7333,None,Provincia del Guayas,G,False,False,False,False,False,False,False,200
2020-09-06 09:30:38.174,filter,519,INFO,sshd,Found,190.155.106.74,AS14522,Satnet,satnet.net,190.155.104.0/22,isp,593,Samborondon,SA,South America,EC,Ecuador,False,-1.95,-79.7333,None,Provincia del Guayas,G,False,False,False,False,False,False,False,200
2020-09-06 12:30:38.966,actions,519,NOTICE,sshd,Unban,190.155.106.74,AS14522,Satnet,satnet.net,190.155.104.0/22,isp,593,Samborondon,SA,South America,EC,Ecuador,False,-1.95,-79.7333,None,Provincia del Guayas,G,False,False,False,False,False,False,False,200
2020-09-08 10:28:33.655,filter,519,INFO,sshd,Found,190.152.182.162,AS28006,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,cnt.gob.ec,190.152.182.0/23,isp,593,Izamba,SA,South America,EC,Ecuador,False,-1.2314,-78.5834,None,Provincia del Tungurahua,T,False,False,False,False,False,False,False,200
2020-09-08 10:28:33.671,actions,519,NOTICE,sshd,Ban,190.152.182.162,AS28006,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,cnt.gob.ec,190.152.182.0/23,isp,593,Izamba,SA,South America,EC,Ecuador,False,-1.2314,-78.5834,None,Provincia del Tungurahua,T,False,False,False,False,False,False,False,200
2020-09-08 10:28:36.368,filter,519,INFO,sshd,Found,190.152.182.162,AS28006,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,cnt.gob.ec,190.152.182.0/23,isp,593,Izamba,SA,South America,EC,Ecuador,False,-1.2314,-78.5834,None,Provincia del Tungurahua,T,False,False,False,False,False,False,False,200
2020-09-08 10:28:36.909,actions,519,NOTICE,sshd,already banned,190.152.182.162,AS28006,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,cnt.gob.ec,190.152.182.0/23,isp,593,Izamba,SA,South America,EC,Ecuador,False,-1.2314,-78.5834,None,Provincia del Tungurahua,T,False,False,False,False,False,False,False,200
2020-09-08 13:28:36.650,actions,519,NOTICE,sshd,Unban,190.152.182.162,AS28006,CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP,cnt.gob.ec,190.152.182.0/23,isp,593,Izamba,SA,South America,EC,Ecuador,False,-1.2314,-78.5834,None,Provincia del Tungurahua,T,False,False,False,False,False,False,False,200
2020-09-10 19:20:45.541,filter,519,INFO,sshd,Found,186.68.193.64,AS14522,Satnet,satnet.net,186.68.192.0/19,isp,593,Guayaquil,SA,South America,EC,Ecuador,False,-2.1664,-79.9011,None,Provincia del Guayas,G,False,False,False,False,False,False,False,200
2020-09-10 19:20:45.826,filter,519,INFO,sshd,Found,186.68.193.64,AS14522,Satnet,satnet.net,186.68.192.0/19,isp,593,Guayaquil,SA,South America,EC,Ecuador,False,-2.1664,-79.9011,None,Provincia del Guayas,G,False,False,False,False,False,False,False,200
