2020-09-06 07:26:11.351,filter,519,INFO,sshd,Found,187.188.206.106,AS17072,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,187.188.206.0/24,hosting,52,Santa Maria Chimalhuacan,NA,North America,MX,Mexico,False,19.4414,-98.9336,56334,México,MEX,False,False,False,False,False,False,False,200
2020-09-06 07:26:11.716,actions,519,NOTICE,sshd,Ban,187.188.206.106,AS17072,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,187.188.206.0/24,hosting,52,Santa Maria Chimalhuacan,NA,North America,MX,Mexico,False,19.4414,-98.9336,56334,México,MEX,False,False,False,False,False,False,False,200
2020-09-06 07:26:13.170,filter,519,INFO,sshd,Found,187.188.206.106,AS17072,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,187.188.206.0/24,hosting,52,Santa Maria Chimalhuacan,NA,North America,MX,Mexico,False,19.4414,-98.9336,56334,México,MEX,False,False,False,False,False,False,False,200
2020-09-06 10:26:13.530,actions,519,NOTICE,sshd,Unban,187.188.206.106,AS17072,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,187.188.206.0/24,hosting,52,Santa Maria Chimalhuacan,NA,North America,MX,Mexico,False,19.4414,-98.9336,56334,México,MEX,False,False,False,False,False,False,False,200
2020-09-06 21:21:03.724,filter,519,INFO,sshd,Found,148.204.63.209,AS3484,Instituto Politecnico Nacional,ipn.mx,148.204.0.0/17,edu,52,Venustiano Carranza,NA,North America,MX,Mexico,False,19.4321,-99.0949,15340,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-06 21:21:03.808,actions,519,NOTICE,sshd,Ban,148.204.63.209,AS3484,Instituto Politecnico Nacional,ipn.mx,148.204.0.0/17,edu,52,Venustiano Carranza,NA,North America,MX,Mexico,False,19.4321,-99.0949,15340,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-06 21:21:05.343,filter,519,INFO,sshd,Found,148.204.63.209,AS3484,Instituto Politecnico Nacional,ipn.mx,148.204.0.0/17,edu,52,Venustiano Carranza,NA,North America,MX,Mexico,False,19.4321,-99.0949,15340,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-07 00:21:05.377,actions,519,NOTICE,sshd,Unban,148.204.63.209,AS3484,Instituto Politecnico Nacional,ipn.mx,148.204.0.0/17,edu,52,Venustiano Carranza,NA,North America,MX,Mexico,False,19.4321,-99.0949,15340,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-07 15:21:45.343,filter,519,INFO,sshd,Found,187.174.65.4,AS28513,Uninet S.A. de C.V.,pan.org.mx,187.174.64.0/23,isp,52,None,NA,North America,MX,Mexico,False,19.4371,-99.0111,None,None,None,False,False,False,False,False,False,False,200
2020-09-07 15:21:45.531,actions,519,NOTICE,sshd,Ban,187.174.65.4,AS28513,Uninet S.A. de C.V.,pan.org.mx,187.174.64.0/23,isp,52,None,NA,North America,MX,Mexico,False,19.4371,-99.0111,None,None,None,False,False,False,False,False,False,False,200
2020-09-07 15:21:48.071,filter,519,INFO,sshd,Found,187.174.65.4,AS28513,Uninet S.A. de C.V.,pan.org.mx,187.174.64.0/23,isp,52,None,NA,North America,MX,Mexico,False,19.4371,-99.0111,None,None,None,False,False,False,False,False,False,False,200
2020-09-07 18:21:48.563,actions,519,NOTICE,sshd,Unban,187.174.65.4,AS28513,Uninet S.A. de C.V.,pan.org.mx,187.174.64.0/23,isp,52,None,NA,North America,MX,Mexico,False,19.4371,-99.0111,None,None,None,False,False,False,False,False,False,False,200
2020-09-07 19:23:56.841,filter,519,INFO,sshd,Found,148.240.70.42,AS6503,Axtel S.A.B. de C.V.,axtel.mx,148.240.70.0/23,isp,52,Nuevo Laredo,NA,North America,MX,Mexico,False,27.4865,-99.5462,88170,Tamaulipas,TAM,False,False,False,False,False,False,False,200
2020-09-07 19:23:56.850,filter,519,INFO,sshd,Found,148.240.70.42,AS6503,Axtel S.A.B. de C.V.,axtel.mx,148.240.70.0/23,isp,52,Nuevo Laredo,NA,North America,MX,Mexico,False,27.4865,-99.5462,88170,Tamaulipas,TAM,False,False,False,False,False,False,False,200
2020-09-07 19:23:56.883,actions,519,NOTICE,sshd,Ban,148.240.70.42,AS6503,Axtel S.A.B. de C.V.,axtel.mx,148.240.70.0/23,isp,52,Nuevo Laredo,NA,North America,MX,Mexico,False,27.4865,-99.5462,88170,Tamaulipas,TAM,False,False,False,False,False,False,False,200
2020-09-07 19:23:58.762,filter,519,INFO,sshd,Found,148.240.70.42,AS6503,Axtel S.A.B. de C.V.,axtel.mx,148.240.70.0/23,isp,52,Nuevo Laredo,NA,North America,MX,Mexico,False,27.4865,-99.5462,88170,Tamaulipas,TAM,False,False,False,False,False,False,False,200
2020-09-07 22:23:59.511,actions,519,NOTICE,sshd,Unban,148.240.70.42,AS6503,Axtel S.A.B. de C.V.,axtel.mx,148.240.70.0/23,isp,52,Nuevo Laredo,NA,North America,MX,Mexico,False,27.4865,-99.5462,88170,Tamaulipas,TAM,False,False,False,False,False,False,False,200
2020-09-08 16:27:11.215,filter,519,INFO,sshd,Found,201.149.3.102,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.0.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-08 16:27:11.450,actions,519,NOTICE,sshd,Ban,201.149.3.102,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.0.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-08 16:27:12.824,filter,519,INFO,sshd,Found,201.149.3.102,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.0.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-08 19:27:12.512,actions,519,NOTICE,sshd,Unban,201.149.3.102,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.0.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-08 22:14:13.150,filter,519,INFO,sshd,Found,201.149.13.58,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.13.0/24,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-08 22:14:13.335,actions,519,NOTICE,sshd,Ban,201.149.13.58,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.13.0/24,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-08 22:14:14.757,filter,519,INFO,sshd,Found,201.149.13.58,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.13.0/24,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-09 01:14:14.705,actions,519,NOTICE,sshd,Unban,201.149.13.58,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.13.0/24,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-11 00:38:26.599,filter,519,INFO,sshd,Found,201.163.1.66,AS11172,Alestra de R.L. de C.V.,alestra.mx,201.163.0.0/21,hosting,52,Guadalupe,NA,North America,MX,Mexico,False,25.7202,-100.2135,67132,Nuevo León,NLE,False,False,False,False,False,False,False,200
2020-09-11 00:38:26.710,actions,519,NOTICE,sshd,Ban,201.163.1.66,AS11172,Alestra de R.L. de C.V.,alestra.mx,201.163.0.0/21,hosting,52,Guadalupe,NA,North America,MX,Mexico,False,25.7202,-100.2135,67132,Nuevo León,NLE,False,False,False,False,False,False,False,200
2020-09-11 00:38:28.641,filter,519,INFO,sshd,Found,201.163.1.66,AS11172,Alestra de R.L. de C.V.,alestra.mx,201.163.0.0/21,hosting,52,Guadalupe,NA,North America,MX,Mexico,False,25.7202,-100.2135,67132,Nuevo León,NLE,False,False,False,False,False,False,False,200
2020-09-11 03:38:28.089,actions,519,NOTICE,sshd,Unban,201.163.1.66,AS11172,Alestra de R.L. de C.V.,alestra.mx,201.163.0.0/21,hosting,52,Guadalupe,NA,North America,MX,Mexico,False,25.7202,-100.2135,67132,Nuevo León,NLE,False,False,False,False,False,False,False,200
2020-09-12 21:26:46.990,filter,519,INFO,sshd,Found,201.149.3.102,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.0.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-12 21:26:47.095,actions,519,NOTICE,sshd,Ban,201.149.3.102,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.0.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-12 21:26:48.935,filter,519,INFO,sshd,Found,201.149.3.102,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.0.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-12 23:32:37.241,filter,519,INFO,sshd,Found,189.192.100.139,AS13999,Mega Cable de C.V.,megacable.com.mx,189.192.96.0/19,isp,52,Mazatlán,NA,North America,MX,Mexico,False,23.4879,-106.6216,82010,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-12 23:32:37.778,actions,519,NOTICE,sshd,Ban,189.192.100.139,AS13999,Mega Cable de C.V.,megacable.com.mx,189.192.96.0/19,isp,52,Mazatlán,NA,North America,MX,Mexico,False,23.4879,-106.6216,82010,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-12 23:32:38.849,filter,519,INFO,sshd,Found,189.192.100.139,AS13999,Mega Cable de C.V.,megacable.com.mx,189.192.96.0/19,isp,52,Mazatlán,NA,North America,MX,Mexico,False,23.4879,-106.6216,82010,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-13 00:26:49.878,actions,519,NOTICE,sshd,Unban,201.149.3.102,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,201.149.0.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-13 02:32:39.142,actions,519,NOTICE,sshd,Unban,189.192.100.139,AS13999,Mega Cable de C.V.,megacable.com.mx,189.192.96.0/19,isp,52,Mazatlán,NA,North America,MX,Mexico,False,23.4879,-106.6216,82010,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-13 19:02:34.900,filter,519,INFO,sshd,Found,189.192.100.139,AS13999,Mega Cable de C.V.,megacable.com.mx,189.192.96.0/19,isp,52,Mazatlán,NA,North America,MX,Mexico,False,23.4879,-106.6216,82010,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-13 19:02:35.351,actions,519,NOTICE,sshd,Ban,189.192.100.139,AS13999,Mega Cable de C.V.,megacable.com.mx,189.192.96.0/19,isp,52,Mazatlán,NA,North America,MX,Mexico,False,23.4879,-106.6216,82010,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-13 19:02:36.563,filter,519,INFO,sshd,Found,189.192.100.139,AS13999,Mega Cable de C.V.,megacable.com.mx,189.192.96.0/19,isp,52,Mazatlán,NA,North America,MX,Mexico,False,23.4879,-106.6216,82010,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-13 22:02:37.922,actions,519,NOTICE,sshd,Unban,189.192.100.139,AS13999,Mega Cable de C.V.,megacable.com.mx,189.192.96.0/19,isp,52,Mazatlán,NA,North America,MX,Mexico,False,23.4879,-106.6216,82010,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-14 06:10:36.384,filter,519,INFO,sshd,Found,148.228.19.2,AS3141,Benemerita Universidad Autonoma de Puebla,buap.mx,148.228.0.0/16,edu,52,Puebla City,NA,North America,MX,Mexico,False,19.0439,-98.1984,72270,Puebla,PUE,False,False,False,False,False,False,False,200
2020-09-14 06:10:36.476,actions,519,NOTICE,sshd,Ban,148.228.19.2,AS3141,Benemerita Universidad Autonoma de Puebla,buap.mx,148.228.0.0/16,edu,52,Puebla City,NA,North America,MX,Mexico,False,19.0439,-98.1984,72270,Puebla,PUE,False,False,False,False,False,False,False,200
2020-09-14 06:10:37.990,filter,519,INFO,sshd,Found,148.228.19.2,AS3141,Benemerita Universidad Autonoma de Puebla,buap.mx,148.228.0.0/16,edu,52,Puebla City,NA,North America,MX,Mexico,False,19.0439,-98.1984,72270,Puebla,PUE,False,False,False,False,False,False,False,200
2020-09-14 09:10:38.293,actions,519,NOTICE,sshd,Unban,148.228.19.2,AS3141,Benemerita Universidad Autonoma de Puebla,buap.mx,148.228.0.0/16,edu,52,Puebla City,NA,North America,MX,Mexico,False,19.0439,-98.1984,72270,Puebla,PUE,False,False,False,False,False,False,False,200
2020-09-14 12:09:58.964,filter,519,INFO,sshd,Found,189.178.0.141,AS8151,Uninet S.A. de C.V.,pan.org.mx,189.178.0.0/19,isp,52,Guadalajara,NA,North America,MX,Mexico,False,20.676,-103.3358,44510,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-14 12:09:59.265,actions,519,NOTICE,sshd,Ban,189.178.0.141,AS8151,Uninet S.A. de C.V.,pan.org.mx,189.178.0.0/19,isp,52,Guadalajara,NA,North America,MX,Mexico,False,20.676,-103.3358,44510,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-14 12:10:01.673,filter,519,INFO,sshd,Found,189.178.0.141,AS8151,Uninet S.A. de C.V.,pan.org.mx,189.178.0.0/19,isp,52,Guadalajara,NA,North America,MX,Mexico,False,20.676,-103.3358,44510,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-14 12:10:01.888,actions,519,NOTICE,sshd,already banned,189.178.0.141,AS8151,Uninet S.A. de C.V.,pan.org.mx,189.178.0.0/19,isp,52,Guadalajara,NA,North America,MX,Mexico,False,20.676,-103.3358,44510,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-14 15:10:02.246,actions,519,NOTICE,sshd,Unban,189.178.0.141,AS8151,Uninet S.A. de C.V.,pan.org.mx,189.178.0.0/19,isp,52,Guadalajara,NA,North America,MX,Mexico,False,20.676,-103.3358,44510,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-15 15:08:32.458,filter,519,INFO,sshd,Found,187.149.40.124,AS8151,Uninet S.A. de C.V.,pan.org.mx,187.149.40.0/21,isp,52,Culiacán,NA,North America,MX,Mexico,False,24.7307,-107.3232,80143,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-15 15:08:32.459,filter,519,INFO,sshd,Found,187.149.40.124,AS8151,Uninet S.A. de C.V.,pan.org.mx,187.149.40.0/21,isp,52,Culiacán,NA,North America,MX,Mexico,False,24.7307,-107.3232,80143,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-15 15:08:32.490,actions,519,NOTICE,sshd,Ban,187.149.40.124,AS8151,Uninet S.A. de C.V.,pan.org.mx,187.149.40.0/21,isp,52,Culiacán,NA,North America,MX,Mexico,False,24.7307,-107.3232,80143,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-15 15:08:34.318,filter,519,INFO,sshd,Found,187.149.40.124,AS8151,Uninet S.A. de C.V.,pan.org.mx,187.149.40.0/21,isp,52,Culiacán,NA,North America,MX,Mexico,False,24.7307,-107.3232,80143,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-15 18:08:35.830,actions,519,NOTICE,sshd,Unban,187.149.40.124,AS8151,Uninet S.A. de C.V.,pan.org.mx,187.149.40.0/21,isp,52,Culiacán,NA,North America,MX,Mexico,False,24.7307,-107.3232,80143,Sinaloa,SIN,False,False,False,False,False,False,False,200
2020-09-16 01:12:05.024,filter,519,INFO,sshd,Found,187.190.40.112,AS22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,187.190.40.0/21,isp,52,Zapopan,NA,North America,MX,Mexico,False,20.6955,-103.4553,45070,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-16 01:12:05.536,actions,519,NOTICE,sshd,Ban,187.190.40.112,AS22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,187.190.40.0/21,isp,52,Zapopan,NA,North America,MX,Mexico,False,20.6955,-103.4553,45070,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-16 01:12:07.747,filter,519,INFO,sshd,Found,187.190.40.112,AS22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,187.190.40.0/21,isp,52,Zapopan,NA,North America,MX,Mexico,False,20.6955,-103.4553,45070,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-16 02:35:36.465,filter,519,INFO,sshd,Found,200.66.82.250,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,200.66.80.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-16 02:35:37.159,actions,519,NOTICE,sshd,Ban,200.66.82.250,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,200.66.80.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-16 02:35:38.416,filter,519,INFO,sshd,Found,200.66.82.250,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,200.66.80.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-16 04:12:07.862,actions,519,NOTICE,sshd,Unban,187.190.40.112,AS22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,187.190.40.0/21,isp,52,Zapopan,NA,North America,MX,Mexico,False,20.6955,-103.4553,45070,Jalisco,JAL,False,False,False,False,False,False,False,200
2020-09-16 05:35:38.529,actions,519,NOTICE,sshd,Unban,200.66.82.250,AS14178,Megacable Comunicaciones de Mexico de C.V.,megacable.com.mx,200.66.80.0/22,isp,52,Mexico City,NA,North America,MX,Mexico,False,19.436,-99.1446,6698,Mexico City,CMX,False,False,False,False,False,False,False,200
2020-09-17 01:24:49.494,filter,519,INFO,sshd,Found,189.203.194.163,AS22884,TOTAL PLAY TELECOMUNICACIONES SA DE CV,totalplay.com.mx,189.203.194.0/24,isp,52,Hermosillo,NA,North America,MX,Mexico,False,29.0884,-111.0461,83243,Sonora,SON,False,False,False,False,False,False,False,200
